0,model_6,2629130,30 Nov 2016 22:46:43,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,2.1756262943267823,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.22070000000000001,2.1756262943267823,0.30020000000000002,2.0281716402053833
1,model_6,2629130,30 Nov 2016 22:47:43,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.9470852246856689,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.31152000000000002,1.9470852246856689,0.3246,1.8855439483642578
2,model_6,2629130,30 Nov 2016 22:48:43,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.8535684761810303,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.34288000000000002,1.8535684761810303,0.35730000000000001,1.8233578752517701
3,model_6,2629130,30 Nov 2016 22:49:43,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.7996193732070922,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.36255999999999999,1.7996193732070922,0.37959999999999999,1.7735678169250488
4,model_6,2629130,30 Nov 2016 22:50:43,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.7549461185455322,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.37813999999999998,1.7549461185455322,0.39119999999999999,1.7281938171386719
5,model_6,2629130,30 Nov 2016 22:51:43,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.7162787705993652,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.39169999999999999,1.7162787705993652,0.40010000000000001,1.6931600629806518
6,model_6,2629130,30 Nov 2016 22:52:40,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.6837210276794434,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.40229999999999999,1.6837210276794434,0.40210000000000001,1.6819567567825318
7,model_6,2629130,30 Nov 2016 22:53:39,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.6553298166275023,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.41260000000000002,1.6553298166275023,0.4244,1.6397303436279298
8,model_6,2629130,30 Nov 2016 22:54:37,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.6295288050079346,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.42293999999999998,1.6295288050079346,0.42099999999999999,1.6245801082611084
9,model_6,2629130,30 Nov 2016 22:55:33,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.6066291313934327,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.43086000000000002,1.6066291313934327,0.43180000000000002,1.5943363742828369
10,model_6,2629130,30 Nov 2016 22:56:32,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.5856673692321777,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.43775999999999998,1.5856673692321777,0.43830000000000002,1.5701212701797485
11,model_6,2629130,30 Nov 2016 22:57:29,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.5648726694107056,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.44688,1.5648726694107056,0.44579999999999997,1.5647322708129883
12,model_6,2629130,30 Nov 2016 22:58:28,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.545379433517456,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.45282,1.545379433517456,0.45100000000000001,1.5434521873474121
13,model_6,2629130,30 Nov 2016 22:59:22,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.5282502390670776,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.45966000000000001,1.5282502390670776,0.45610000000000001,1.5304815731048584
14,model_6,2629130,30 Nov 2016 23:00:16,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.5114074198150635,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.46626000000000001,1.5114074198150635,0.46100000000000002,1.5095366630554199
15,model_6,2629130,30 Nov 2016 23:01:11,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.4964121983337402,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.47182000000000002,1.4964121983337402,0.46839999999999998,1.497057911491394
16,model_6,2629130,30 Nov 2016 23:02:06,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.4801948519515991,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.4753,1.4801948519515991,0.46779999999999999,1.4934492847442626
17,model_6,2629130,30 Nov 2016 23:03:00,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.4665736893081665,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.48033999999999999,1.4665736893081665,0.4738,1.4844926912307739
18,model_6,2629130,30 Nov 2016 23:03:57,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.4522950569534301,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.48903999999999997,1.4522950569534301,0.47670000000000001,1.4765285406112671
19,model_6,2629130,30 Nov 2016 23:04:54,"[<keras.layers.core.Dense object at 0x130791c10>, <keras.layers.core.Dense object at 0x1307dead0>, <keras.layers.core.Dense object at 0x132208e10>, <keras.layers.core.Dense object at 0x13223de10>, <keras.layers.core.Dense object at 0x132850dd0>, <keras.layers.core.Dense object at 0x132a89e10>]",<keras.optimizers.SGD object at 0x132aa6510>,1.4394033443069458,False,0.009999999776482582,0.8999999761581421,0.0005000000237487257,0.49131999999999998,1.4394033443069458,0.47489999999999999,1.4753206802368164
